Model,Rolling Window,PERMNO,R2,MSE,MAE,Directional Accuracy,Directional Up,Directional Down
timefm,21,81133,-0.11069074256613609,0.0009606667865069376,0.022340185672601362,0.4924911660777385,0.45886654478976235,0.5307359307359307
timefm,21,81740,-0.10200614202764813,0.001170258468144837,0.02314351077216837,0.5212014134275619,0.48868778280542985,0.5526770293609672
timefm,21,82281,-0.09731149980490184,0.0033987224609904805,0.03570307408710026,0.48984098939929327,0.3880597014925373,0.5789049919484702
timefm,21,82646,-0.13799488397087845,0.00034004286514717583,0.01302552685283206,0.4902826855123675,0.5219298245614035,0.46023235031277926
timefm,21,82924,-0.12748740485792043,0.00043862249680663793,0.014149368279761387,0.4911660777385159,0.5642553191489361,0.41458910433979684
timefm,21,82932,-0.1444821212272427,0.0004931742975460851,0.014904031528186389,0.49425795053003535,0.5567796610169492,0.4265927977839335
timefm,21,83604,-0.1292133383566738,0.00026192904516261626,0.011776615901937714,0.4752650176678445,0.4982300884955752,0.45438441098317095
timefm,21,83989,-0.12219969928401264,0.001243447081915911,0.02418414314713997,0.5097173144876325,0.499063670411985,0.523167649536647
timefm,21,84176,-0.10781436930925481,0.0017006934118760418,0.026834221303490582,0.5066254416961131,0.4986642920747996,0.517636684303351
timefm,21,85177,-0.11472583665855196,0.001659202405335338,0.02677174929451413,0.4902826855123675,0.5040577096483319,0.4791304347826087
timefm,21,85442,-0.11968310095707535,0.00047196439457626626,0.015679861908988246,0.5061837455830389,0.5855932203389831,0.420129270544783
timefm,21,86047,-0.10632004885820212,0.0011298833639982098,0.023189200573057206,0.5013250883392226,0.5775261324041812,0.42560865644724977
timefm,21,86051,-0.09373953337324448,0.0021778820034249985,0.03164604931995318,0.4995583038869258,0.5027985074626866,0.5016949152542373
timefm,21,86144,-0.1338255012058276,0.00019228684792302816,0.009216134513309798,0.5,0.5786802030456852,0.4159702878365831
timefm,21,86745,-0.10457230831906328,0.0015452038876968281,0.024896322539289743,0.5026501766784452,0.4399243140964995,0.5627090301003345
timefm,21,86776,-0.11412711530834785,0.00033870182640305385,0.0127868139965954,0.5,0.5994876174210076,0.39594843462246776
timefm,21,86869,-0.1226119818272633,0.0002502682556894406,0.01127599550898016,0.5053003533568905,0.5565293602103418,0.4602169981916817
timefm,21,86916,-0.09830657332019777,0.01362560090478603,0.04611637023190423,0.46952296819787986,0.43079922027290446,0.505700325732899
timefm,21,86929,-0.12033610496331448,0.0008528075660627295,0.019885091863048453,0.47703180212014135,0.5031847133757962,0.45391903531438416
