Model,Rolling Window,PERMNO,R2,MSE,MAE,Directional Accuracy,Directional Up,Directional Down
unit2ts,252,86144,-0.26530186500506714,0.00021477374516788982,0.010257144752701052,0.52210433244916,1.0,0.0009285051067780873
unit2ts,252,86745,-0.2757201778955114,0.001774950309651048,0.029328024602118363,0.46663720724701724,1.0,0.0
unit2ts,252,86776,-0.252657434836814,0.00038081593671577575,0.01411242277943138,0.517226148409894,1.0,0.0
unit2ts,252,86869,-0.26185971228967375,0.0002750028111489634,0.012352686037788708,0.5033141847105612,0.9991228070175439,0.0
unit2ts,252,86916,-0.2935800187499811,0.015687753408581313,0.06464955607157767,0.4524125719344843,1.0,0.0008143322475570033
unit2ts,252,86929,-0.27388045907723324,0.0009638573923537421,0.022443001391723262,0.484312859036677,0.9981785063752276,0.0
unit2ts,252,86996,-0.2764588587021606,0.000391832237018042,0.014551231861519144,0.5278761061946903,1.0,0.0
unit2ts,252,87075,-0.26244522379399493,0.0005252668556271062,0.016602614462774258,0.5174701459531181,1.0,0.0009165902841429881
unit2ts,252,87179,-0.2585851717632748,0.0005982332508974109,0.01751329496972899,0.4975695978789218,1.0,0.0
unit2ts,252,87344,-0.22531919693528502,0.0034160891851911434,0.03783899607975881,0.452212389380531,0.9990215264187867,0.0008210180623973727
unit2ts,512,11174,-0.2308591629585992,0.0013268642939448137,0.025887378643962847,0.49756744803184433,1.0,0.0
unit2ts,512,20512,-0.26817165028731016,0.00037868434358552197,0.01405821615296198,0.530946065428824,0.9991680532445923,0.0
unit2ts,512,29647,-0.2671480009847129,0.00017412187886055796,0.009015831513047324,0.5210084033613446,0.9966159052453468,0.0
unit2ts,512,39731,-0.20121740962019374,0.002133768734391839,0.033057486961963735,0.4776647501105705,0.9990749306197965,0.0
unit2ts,512,40125,-0.24949118922882563,0.0012708125655674913,0.023229623354268022,0.5170278637770898,1.0,0.0009165902841429881
unit2ts,512,44644,-0.27371566259660085,0.0002933446430865631,0.01198453368099247,0.5396544085068675,0.9991789819376026,0.0009652509652509653
unit2ts,512,44943,-0.26125413925921026,0.000807931604668755,0.02163621375984078,0.5201238390092879,1.0,0.0
unit2ts,512,45911,-0.28509980372833654,0.0007378107619303655,0.020230643374613003,0.5196815568332597,1.0,0.001838235294117647
unit2ts,512,47466,-0.2719852730682837,0.0004783633554253965,0.016037727915486726,0.5101769911504425,0.9982683982683983,0.0
unit2ts,512,47941,-0.2592591624978431,0.0006032971588627174,0.01780140962411661,0.4960247349823322,1.0,0.0
unit2ts,512,50286,-0.288246616641219,0.0019492350743682844,0.0331214006980965,0.42231075697211157,1.0,0.0
unit2ts,512,55993,-0.24980784984561222,0.0011989621978029347,0.024158600427686867,0.502874834144184,1.0,0.0
unit2ts,512,61241,-0.2698128559026003,0.001739898581115608,0.031403761573639985,0.5068553737284387,0.999128160418483,0.0
