Model,Rolling Window,PERMNO,R2,MSE,MAE,Directional Accuracy,Directional Up,Directional Down
Chronos Small,512,80924,-0.0044358171698923,0.0006030697133585,0.0145500190268159,0.4972847168347556,0.4094488188976378,0.6
Chronos Small,512,81043,-0.0209246078650493,0.0004351671255108,0.0140949501366862,0.4824159021406727,0.4485981308411215,0.5181268882175226
Chronos Small,512,81132,-0.0352786406636034,0.000723968803752,0.0196106473988348,0.479876160990712,0.6197991391678622,0.3170320404721753
Chronos Small,512,81133,-0.0236267286544931,0.0008330627084927,0.0211669644057321,0.4699074074074074,0.2249190938511326,0.7014925373134329
Chronos Small,512,81740,-0.0330199574703926,0.0009848907663794,0.0222960248471841,0.4838467317806161,0.3958333333333333,0.5735963581183612
Chronos Small,512,82281,-0.0153292228950201,0.003669769276641,0.033419728796852,0.5076219512195121,0.1057046979865771,0.8563300142247511
Chronos Small,512,82646,-0.009095129092876,0.0003076532217084,0.0122213699405897,0.527047913446677,0.5038880248833593,0.5533230293663061
Chronos Small,512,82924,-0.0082978119032164,0.0003375150030618,0.0126827429155944,0.5244648318042814,0.59375,0.4541139240506329
Chronos Small,512,82932,-0.0238380304611585,0.0003912485463237,0.0138341389867359,0.4918414918414918,0.5149253731343284,0.4675324675324675
Chronos Small,512,83604,-0.0228989634603131,0.0002389274905305,0.0111333892776961,0.4761171032357473,0.4701378254211332,0.484423676012461
Chronos Small,512,83989,-0.042145404450417,0.0009962409440405,0.0219723346924497,0.4981160512434062,0.2795527156549521,0.6992805755395683
Chronos Small,512,84176,-0.0352899689024699,0.0013472705124538,0.0245656806253984,0.4869431643625192,0.478125,0.5
Chronos Small,512,85177,-0.0142851289012895,0.0014885251936065,0.0253549761830699,0.5153788447111778,0.4309559939301973,0.6005961251862891
Chronos Small,512,85442,-0.0298821461702771,0.0004355040668546,0.0147605097670189,0.4965675057208238,0.4924471299093655,0.5015432098765432
Chronos Small,512,86047,-0.0319305207769788,0.0010438905990223,0.0215121263498727,0.4685844057532172,0.4776785714285714,0.4605873261205564
Chronos Small,512,86051,-0.0230320575518643,0.0019146812318997,0.0301697424930206,0.4901215805471124,0.3108974358974359,0.6583941605839416
Chronos Small,512,86144,-0.0107204923439045,0.0001730007649229,0.0083926390449701,0.5165511932255581,0.6111111111111112,0.4197138314785373
Chronos Small,512,86745,-0.0302572060391461,0.0015419490899145,0.0238050828154976,0.5072574484339191,0.2103559870550161,0.7807017543859649
Chronos Small,512,86776,-0.0151033462284393,0.0003453027998288,0.0125727344041443,0.4957918898240245,0.5971014492753624,0.3856209150326797
Chronos Small,512,86869,-0.0296694361307343,0.0002093502079061,0.010579003497174,0.4597083653108211,0.5131375579598145,0.413953488372093
Chronos Small,512,86916,-0.0652166052207545,0.0180451977103852,0.0428378641718448,0.5060240963855421,0.2750424448217317,0.6976744186046512
Chronos Small,512,86929,-0.0297879676912347,0.0007758923654607,0.0188051943573944,0.5011459129106188,0.3535825545171339,0.6451127819548872
Chronos Small,512,86996,-0.011856088511307,0.000298096849902,0.0121402041269158,0.4992248062015504,0.5115606936416185,0.4857621440536013
Chronos Small,512,87075,-0.0263687916225059,0.0003659078669225,0.0137789369370273,0.5007656967840735,0.6545189504373178,0.3311793214862681
Chronos Small,512,87179,-0.0257325089781497,0.000436807714873,0.0142377007787006,0.4839939024390244,0.5,0.4703196347031963
Chronos Small,512,87344,-0.0208339321989592,0.0021005681236132,0.030165699382227,0.5152416356877323,0.2348111658456486,0.7614424410540915
Chronos Base,5,11174,-1.163334820979034,0.0026356875330401,0.0281334613802606,0.4779635258358662,0.5499254843517138,0.4031007751937984
Chronos Base,5,20512,-0.4845214031930376,0.0004346079769292,0.0139126311140908,0.4930232558139535,0.5967503692762186,0.3784665579119086
Chronos Base,5,29647,-0.6021251754734118,0.0002091031769605,0.0087830731611501,0.5015408320493067,0.5828220858895705,0.422776911076443
Chronos Base,5,39731,-0.4828161617030577,0.0026851420304025,0.034608248615733,0.4669201520912547,0.5451664025356577,0.4011887072808321
Chronos Base,5,40125,-0.5150634853030598,0.0015142460019023,0.0215992490387905,0.479568234387047,0.5628834355828221,0.3965785381026439
Chronos Base,5,44644,-0.5389793939509797,0.0003607092419071,0.0120687425610299,0.4976708074534161,0.6157142857142858,0.358974358974359
Chronos Base,5,44943,-0.5555368418216333,0.0008657853889119,0.0217296479263253,0.476664116296863,0.5616835994194485,0.3824959481361426
Chronos Base,5,45911,-1.1002734289105174,0.0011162630566214,0.0208567382845472,0.495026778882938,0.5720524017467249,0.4096774193548387
Chronos Base,5,47466,-0.7297490161188698,0.0005175673303585,0.0149795448206941,0.5069230769230769,0.5907046476761619,0.4193037974683544
Chronos Base,5,47941,-0.4336403696447981,0.0006418055662203,0.0170883404214199,0.4904507257448434,0.5863095238095238,0.3955342902711323
Chronos Base,5,50286,-3.8961141363598566,0.0068202440562363,0.0340839733726929,0.4612490594431904,0.51985559566787,0.4215304798962386
Chronos Base,5,55993,-0.7816177919914482,0.0014392577232923,0.0232800442275133,0.5137825421133231,0.5893648449039882,0.4352
Chronos Base,5,61241,-0.8482328232703951,0.0026543866369532,0.0315732746132755,0.4784254352763058,0.5463917525773195,0.407176287051482
Chronos Base,5,63773,-1.7348810468905986,0.001746362718595,0.0203858423464036,0.4965570007651109,0.5918367346938775,0.3919354838709677
Chronos Base,5,66093,-0.441592498923147,0.0003506413678989,0.0123304916069509,0.4984709480122324,0.5933734939759037,0.4037558685446009
Chronos Base,5,75104,-0.5946976681466924,0.0012847143096601,0.0229302484020132,0.4678044996121024,0.5372670807453416,0.3990683229813664
Chronos Base,5,75320,-0.6378368076808862,0.0009551064237426,0.0189534825463625,0.4900611620795107,0.5746606334841629,0.4031007751937984
Chronos Base,5,76226,-0.9587415590613332,0.0016632897706064,0.0230229428129076,0.5011494252873563,0.5889387144992526,0.4100946372239747
Chronos Base,5,78405,-0.2871892369766571,0.0002777366129772,0.0113021483898258,0.5061068702290077,0.5967261904761905,0.4113029827315541
Chronos Base,5,78840,-0.5646382928016158,0.000801690350911,0.0200972056259194,0.4883370955605718,0.5851851851851851,0.3889739663093415
Chronos Base,5,78971,-0.7570443703752929,0.0013332374364706,0.0218589106401603,0.4931921331316187,0.5178849144634525,0.4775449101796407
Chronos Base,5,79033,-0.7502019241117033,0.0010638533475764,0.0206310182921171,0.4762269938650307,0.567524115755627,0.3946980854197349
Chronos Base,5,79879,-0.7846586220272833,0.0006682006330456,0.017516131739745,0.4885844748858447,0.5495356037151703,0.4335347432024169
Chronos Base,5,80089,-0.4030057762667167,0.0011921556582302,0.0234550756267835,0.5050348567002324,0.5364238410596026,0.47953216374269
Chronos Base,5,80924,-0.4760890922374541,0.0008862533678413,0.0177927459094474,0.4685802948021722,0.5700787401574803,0.3811023622047244
Chronos Base,5,81043,-0.4041699317687812,0.0005985246983265,0.0164763714081175,0.5007645259938838,0.5872274143302181,0.4199395770392749
Chronos Base,5,81132,-0.5057381920852886,0.0010529604638506,0.0234813106364849,0.4922600619195046,0.5810616929698709,0.3895446880269814
Chronos Base,5,81133,-0.3878419652722102,0.0011294736198118,0.0247543759393864,0.5023148148148148,0.5533980582524272,0.4611940298507462
Chronos Base,5,81740,-0.4127522602531361,0.0013469310503082,0.0259357090195965,0.4996243425995492,0.5625,0.4355083459787557
Chronos Base,5,82281,-0.3476052598349326,0.0048707357850699,0.0406077538499039,0.4939024390243902,0.5184563758389261,0.4822190611664296
Chronos Base,5,82646,-0.7907659412213088,0.0005459692503299,0.0152193070245191,0.4891808346213292,0.5863141524105754,0.3956723338485317
Chronos Base,5,82924,-0.5029289955138199,0.0005030865668201,0.0152799652822295,0.5076452599388379,0.6041666666666666,0.4082278481012658
Chronos Base,5,82932,-0.6900213757017966,0.0006458232521422,0.0165985425300213,0.5081585081585082,0.6074626865671642,0.400974025974026
Chronos Base,5,83604,-0.6186249636512606,0.0003780764420437,0.013529118287506,0.4799691833590138,0.5604900459418071,0.4003115264797507
Chronos Base,5,83989,-0.586435737819744,0.0015165563561053,0.026211255977463,0.4966088922381311,0.5447284345047924,0.4575539568345323
Chronos Base,5,84176,-0.4659620622053362,0.0019077239402591,0.0293074018770916,0.5038402457757296,0.565625,0.4481707317073171
