Model,Rolling Window,PERMNO,R2,MSE,MAE,Directional Accuracy,Directional Up,Directional Down
chronos_t5,21,66093,-0.09704839658924458,0.00023613933013023086,0.010286620823117846,0.5123674911660777,0.5345858240819812,0.49171270718232046
chronos_t5,21,75104,-0.10280330641482904,0.0009327051085149243,0.019757427602553695,0.48984098939929327,0.44906997342781224,0.5318021201413428
chronos_t5,21,75320,-0.8147839344693855,0.0019864222157991583,0.018871677697222637,0.47747349823321555,0.4771354616048318,0.4786944696282865
chronos_t5,21,76226,-0.0891395558050283,0.0009816832838093804,0.020274155171775405,0.4924911660777385,0.4635416666666667,0.5243682310469314
chronos_t5,21,78405,-0.12462309515528625,0.00022374569483912742,0.009947896466683691,0.49469964664310956,0.5077186963979416,0.4821917808219178
chronos_t5,21,78840,-0.15871425602347355,0.0007157561742850955,0.018265250770594783,0.4876325088339223,0.48195876288659795,0.4949863263445761
chronos_t5,21,78971,-0.16744712961432273,0.0008719678030669992,0.018833389969897325,0.4801236749116608,0.38333333333333336,0.5757057313943541
chronos_t5,21,79033,-0.11300463031097951,0.000667824258349102,0.016988141777675714,0.463339222614841,0.37327188940092165,0.5490196078431373
chronos_t5,21,79879,-0.16277082163131573,0.0005343959408158067,0.015698126840321205,0.47614840989399293,0.4279319606087735,0.528169014084507
chronos_t5,21,80089,-0.07971358176580745,0.0008553329105643728,0.0204086426346166,0.5061837455830389,0.40285714285714286,0.5990057995028998
chronos_t5,21,80924,-0.1792629409121289,0.0006366075100668457,0.015478702771743706,0.46908127208480566,0.43345323741007197,0.5132978723404256
chronos_t5,21,81043,-0.19929933476564599,0.0004839663201487753,0.014823451465908424,0.48630742049469966,0.4500891265597148,0.5246478873239436
chronos_t5,21,81132,-0.07873659002457001,0.0007498633829393055,0.020178038703944568,0.48674911660777387,0.5188600167644594,0.45182413470533206
chronos_t5,21,81133,-0.07613744562519598,0.0009307806953896378,0.021989600308966673,0.5017667844522968,0.3939670932358318,0.6103896103896104
chronos_t5,21,81740,-0.08282654258116895,0.001149890987591081,0.022966599892697476,0.5057420494699647,0.4416289592760181,0.5673575129533679
chronos_t5,21,82281,-0.6838032048346716,0.005215273669488421,0.03626996731156045,0.5026501766784452,0.3263681592039801,0.6521739130434783
chronos_t5,21,82646,-0.10070881309964852,0.00032890145972636016,0.012807059337582393,0.48851590106007065,0.47017543859649125,0.5093833780160858
