date,OLS,Ridge,Lasso,PLS,PCR,RF,NN1,NN2,NN3,NN4,NN5,chronos_t5,unit2ts,timefm
2016-01-04,0.9916425454545454,0.9916425454545454,0.9916425454545454,0.9916425454545454,0.9929815454545454,0.9910923636363637,0.9844463636363636,0.9873150909090909,0.986236,0.98815,1.0036908181818183,0.9894173636363637,0.9869390909090909,0.9782913636363636
2016-01-05,0.9922471769593058,0.9922471769593058,0.9922471769593058,0.9922471769593058,0.9896801526290578,0.9870478057996694,0.9833308964112397,0.979207169626628,0.9878744069694545,0.9901378883045455,1.0104830676823142,0.9862766830830826,0.9707103131068596,0.9771484525169009
2016-01-06,0.9832133076388242,0.9832133076388242,0.9832133076388242,0.9832133076388242,0.9853272694050262,0.9736779740752568,0.979931521502346,0.9742191773233836,0.9717825615272719,0.9871591034738489,0.9911513323902897,0.9732451885925391,0.9660974976989758,0.962559714952501
2016-01-07,0.9545303833471886,0.9545303833471886,0.9545303833471886,0.9545303833471886,0.9636324231624727,0.9417246069676701,0.9558757170890876,0.938868748820407,0.9349281496006963,0.9514532894759898,0.9529053254040127,0.9428218979044776,0.9450973485644479,0.9345475646442392
2016-01-08,0.9364113140595135,0.9364113140595135,0.9364113140595135,0.9364113140595135,0.9522875786445808,0.9250040297369754,0.9385063256382769,0.9147661103006895,0.9191689157175588,0.9347768216883298,0.9348668275941148,0.9344463824299839,0.9247250878726151,0.9243901370818599
2016-01-11,0.9502456845568262,0.9502456845568262,0.9502456845568262,0.9502456845568262,0.9547280319938527,0.9318236639918489,0.9518869515979292,0.930799798039818,0.9271461320546399,0.947963548352465,0.94478083533707,0.9406059131842779,0.9220604504989516,0.9297964748163166
2016-01-12,0.9532063909519914,0.9532063909519914,0.9532063909519914,0.9532063909519914,0.9607437733234461,0.9378666251640783,0.9483267213285982,0.9363457570910296,0.9234609790377587,0.9401082053197901,0.9489729996817944,0.9441994553207842,0.9321841713033661,0.9304587434872427
2016-01-13,0.9365024888120752,0.9365024888120752,0.9372079481965061,0.9365024888120752,0.9431545636617835,0.9078339190506649,0.9209918932784623,0.9169381185838038,0.8938180495126429,0.9124906465721107,0.9318630164975317,0.9175205846928107,0.905975220119063,0.9086384709065648
2016-01-14,0.9539167525915356,0.9539167525915356,0.9546353299932201,0.9539167525915356,0.9613586471189915,0.9173304395564288,0.9269201506424243,0.9322705742966867,0.8930171072840932,0.9204931065888529,0.9387825229691243,0.9437035359743404,0.9116140922504676,0.9270510382775181
2016-01-15,0.9215363085839303,0.9215363085839303,0.9222304940716902,0.9215363085839303,0.9327674039724695,0.8939384299540636,0.8840311339448581,0.9149244937357113,0.8706819375971842,0.8940869208401384,0.9122287179314799,0.9176525998637688,0.8792468195350729,0.9072628810333832
2016-01-19,0.9103464282929079,0.9103464282929079,0.9125523557494943,0.9103464282929079,0.924754931972346,0.8789795080686023,0.8761044285991082,0.8908404372373824,0.8585808042639413,0.8853460019794887,0.8957839708333291,0.9099846947393071,0.8608581716197873,0.8987533325583962
2016-01-20,0.8923221483240719,0.8923221483240719,0.8944843998207899,0.8923221483240719,0.9064258688775032,0.8666243323815059,0.8581177657423971,0.8788838198452651,0.8410799614666274,0.8647773217175004,0.885730098719228,0.8976368642387454,0.8580982603215742,0.894164298042353
2016-01-21,0.9241097458147968,0.9241097458147968,0.926349024179424,0.9241097458147968,0.936782318433266,0.9003965250463527,0.8836260184254435,0.8973397408737831,0.8597245632815317,0.8846137411552967,0.9083923085041402,0.9079293317308095,0.892103524244127,0.9082690895426634
2016-01-22,0.9462887997642364,0.9462887997642364,0.9485818218274685,0.9462887997642364,0.9641927393946813,0.9268921661719736,0.9004349951850366,0.9088544044286755,0.8898698672116568,0.9122774624881361,0.9361204882345154,0.9269187562429896,0.9119143050063756,0.9253906224398804
2016-01-25,0.9404944153645164,0.9404944153645164,0.942203988831056,0.9404944153645164,0.951427967025606,0.916509035863591,0.9009086239925039,0.9045384201082991,0.8817586224747619,0.9076201201735046,0.9280588738954275,0.9098556144513612,0.8994515867063557,0.9134056361094008
2016-01-26,0.9610600357463077,0.9610600357463077,0.9628069921450086,0.9610600357463077,0.9718048727822964,0.9331605886221771,0.9217178113894828,0.9148480200976316,0.8970394994022496,0.9323735612000766,0.9415389290387585,0.9222471034928679,0.9214218364682234,0.9319867148172702
2016-01-27,0.9624282357608339,0.9624282357608339,0.9641776791901897,0.9624282357608339,0.9716344535459694,0.9241170748594972,0.9340200628106266,0.9124059580599837,0.8959941221892643,0.9285807503143476,0.9341938126644309,0.9183691382633261,0.9200179246519318,0.9282094573881808
2016-01-28,0.9713313968894295,0.9713313968894295,0.9730970239428294,0.9713313968894295,0.9802024144877427,0.9275022837259939,0.9403325949496749,0.9045284109100862,0.8996390262783303,0.9425772479638357,0.956028130160865,0.9228891006975478,0.8956239839317583,0.9204000936924622
2016-01-29,1.0060413062372935,1.0060413062372935,1.0078700268498657,1.0060413062372935,1.0144166470933687,0.9580387786866625,0.9615967633431788,0.9303847666852286,0.9293854271114913,0.9577564262762047,0.979921532836438,0.9460952310335968,0.9127632958511738,0.9391817780043505
2016-02-01,1.0054042077155436,1.0054042077155436,1.007231770249226,1.0054042077155436,1.0082535126441052,0.9421189612067918,0.9581126360159238,0.9273038398205672,0.9195375746362338,0.9502995959475163,0.9829685543009051,0.9466487827524089,0.9148262423179414,0.9306076460323023
