date,OLS,Ridge,Lasso,PLS,PCR,RF,NN1,NN2,NN3,NN4,NN5,chronos_t5,unit2ts,timefm
2016-01-04,1.00094666,1.00094666,1.00094666,1.00094666,1.00140592,1.00112282,0.9985936,0.99805326,0.99846498,0.99909664,1.00524762,1.0006946,0.99741728,0.99774688
2016-01-05,1.0009755473206077,1.0009755473206077,1.0009755473206077,1.0009755473206077,1.001804419471805,1.0003065645199412,0.997710423848288,0.9994719128648293,1.000082533206199,1.0007694075224192,1.0110694914862777,1.0001904100327361,0.9927209806338111,0.9988104981290175
2016-01-06,1.0003033922405817,1.0003033922405817,1.0003033922405817,1.0003033922405817,1.0026300265299801,0.9971752248564992,0.9994722806857618,1.001181469592908,0.9988156886580855,1.0020710882753954,1.0078444629078942,0.9983078316391643,0.9933710937496085,0.994112912570427
2016-01-07,0.9994702395451845,0.9994702395451845,0.9994702395451845,0.9994702395451845,1.0029937405984042,0.9931959771782048,0.9984210557303822,0.9989046828129068,0.996257561868922,0.9976428158877758,1.0022173850750298,0.9984364136878793,0.9883354175314856,0.9947720491959777
2016-01-08,0.998726333845891,0.998726333845891,0.998726333845891,0.998726333845891,1.0035003527367805,0.9928162386282905,0.9943780295388865,0.9949744923383794,0.9952521985129377,0.9959962064201531,0.9998479828219309,1.0007494713587417,0.9842272037014325,0.9978928281732743
2016-01-11,1.0010140563352519,1.0010140563352519,1.0010140563352519,1.0010140563352519,1.0030210207582921,0.9954628087319267,0.9976319924276283,0.996999384827227,0.995927855325464,0.998354426638094,1.0015116298805484,1.0041256798352751,0.9840565583888548,0.9968601687589674
2016-01-12,1.0006322095133222,1.0006322095133222,1.0006322095133222,1.0006322095133222,1.003350974553281,0.9951518460597351,0.9940748158427885,0.9983856725918541,0.9942674643236226,0.9931200943134075,1.0020305531164548,1.0043184318007763,0.9840213488451955,0.9962869542247277
2016-01-13,1.0026185244871386,1.0026185244871386,1.0027814474234917,1.0026185244871386,1.005305221313438,0.9920964114437409,0.9920106592506835,0.9993578406566838,0.992896488802416,0.9929128500121263,1.0058827192936337,1.0031289572228888,0.9819450244382782,0.9959859161586391
2016-01-14,1.0053366032546527,1.0053366032546527,1.005499967871828,1.0053366032546527,1.009826863031757,0.9898598094518539,0.9914311663039758,1.0008866382941637,0.9905054153360118,0.9910274078012382,1.0009586819708387,1.0071350329638749,0.9800466104836312,0.9999301598246555
2016-01-15,1.002124210992809,1.002124210992809,1.0022870536044883,1.002124210992809,1.0095565323805236,0.9892120055981563,0.9861350401566965,1.0029318300331211,0.9905706698327741,0.9906889917620222,1.0002862379282906,1.0073510030003436,0.9756126444066168,1.0014571331731206
2016-01-19,0.9999486594581963,0.9999486594581963,1.0004746179254553,0.9999486594581963,1.0075542183364614,0.9876202052072279,0.9841632236985015,0.9971225078767472,0.9871025432377958,0.9928799797224233,0.9998144629270341,1.0080013488078805,0.9675814791668731,1.0029439965787428
2016-01-20,0.9964892170769616,0.9964892170769616,0.9970133559277881,0.9964892170769616,1.0030309044286618,0.9864165134535255,0.9805163084567644,0.9945008135516872,0.9851307071974239,0.988853553540655,0.9985283815870819,1.007769347217439,0.9679645059712161,1.0039644920952615
2016-01-21,1.002704818568479,1.002704818568479,1.0032322267353875,1.002704818568479,1.0075299393686223,0.9938789911177646,0.9850670023062693,0.9955313550747219,0.9898216828963424,0.990837569533408,1.0007759691211962,1.007234382937162,0.9727589116064519,1.0011032334513696
2016-01-22,1.0038246393098562,1.0038246393098562,1.0043526364862054,1.0038246393098562,1.0099163747830109,0.9959927729560739,0.9842998124235331,0.9925157512258109,0.9947187266903038,0.9912588142177193,1.005112891829941,1.0097060152447639,0.9727541256326068,1.001460186820289
2016-01-25,1.0078131959787044,1.0078131959787044,1.0082106562687398,1.0078131959787044,1.0127207913658185,0.9964474436569284,0.9880238517058489,0.9945666262231989,0.9968302559201982,0.9932177200612001,1.0059605638383946,1.007337729591887,0.972092399911104,1.0029301300825038
2016-01-26,1.0101856083983023,1.0101856083983023,1.0105840043178096,1.0101856083983023,1.0152789443392243,0.9970946562005325,0.9920477962071683,0.9942259473710524,0.9963013178498018,0.9978408903114779,1.0060759072766443,1.0077109885142101,0.9727713481268979,1.0053257691084239
2016-01-27,1.0116702983906773,1.0116702983906773,1.0120692798406357,1.0116702983906773,1.0175219594997953,0.9930259117464406,0.9978493115603437,0.9954703006822629,0.9971318346283614,0.9982894597053086,1.0047990560996831,1.0042317050926066,0.9765918297749584,1.0042296222093343
2016-01-28,1.01880368683166,1.01880368683166,1.01920548153972,1.01880368683166,1.0210872546936864,0.9938822774322126,1.0002137753750446,0.9928926099762704,1.0030750993302069,1.0027597200427123,1.0166723043380475,1.0058674780323977,0.97327969905244,1.0007215267854779
2016-01-29,1.0226606534531935,1.0226606534531935,1.0230639692676236,1.0226606534531935,1.0247666200855046,0.9960686594213991,1.0006393863407423,0.9920139198742935,1.0075634591696698,1.00106104507696,1.0198848464856332,1.0070098014925002,0.9716706925195605,1.002048543573287
2016-02-01,1.02371068327905,1.02371068327905,1.024079733068568,1.02371068327905,1.0249620031314255,0.991136093654905,1.000903182018965,0.9938129118972927,1.0040262112567668,1.0022191030347505,1.0230447608913547,1.007539505716048,0.971059330495023,1.0023234445516986
2016-02-02,1.0216905667474405,1.0216905667474405,1.0220588882808284,1.0216905667474405,1.02308865533784,0.9882554933071237,0.9993633442442832,0.9983470290954757,1.002774086706549,1.0015085815296179,1.0207615895655868,1.0055364129504596,0.9707513540056358,1.0019463462778442
