date,OLS,Ridge,Lasso,PLS,PCR,RF,NN1,NN2,NN3,NN4,NN5,Chronos Small,Chronos Base,Uni2Ts Base,Uni2Ts Small,TimeFm
2016-01-04,1.00094666,1.00094666,1.00094666,1.00094666,1.00140592,1.00112282,0.9985936,0.99805326,0.99846498,0.99909664,1.00524762,1.0006946,1.00224236,0.99890534,0.99927174,0.99774688
2016-01-05,1.0009755473206077,1.0009755473206077,1.0009755473206077,1.0009755473206077,1.001804419471805,1.0003065645199412,0.997710423848288,0.9994719128648293,1.000082533206199,1.0007694075224192,1.0110694914862777,1.0001904100327361,1.0076381121486848,0.9956172432923219,0.9988864607879255,0.9988104981290175
2016-01-06,1.0003033922405817,1.0003033922405817,1.0003033922405817,1.0003033922405817,1.0026300265299801,0.9971752248564992,0.9994722806857618,1.001181469592908,0.9988156886580855,1.0020710882753954,1.0078444629078942,0.9983078316391643,1.0024558897961908,0.9974901785380587,1.0003489304551652,0.994112912570427
2016-01-07,0.9994702395451845,0.9994702395451845,0.9994702395451845,0.9994702395451845,1.0029937405984042,0.9931959771782048,0.9984210557303822,0.9989046828129068,0.996257561868922,0.9976428158877758,1.0022173850750298,0.9984364136878793,1.0056650117379597,0.9975393149042534,0.997364089316473,0.9947720491959777
2016-01-08,0.998726333845891,0.998726333845891,0.998726333845891,0.998726333845891,1.0035003527367805,0.9928162386282905,0.9943780295388865,0.9949744923383794,0.9952521985129377,0.9959962064201531,0.9998479828219309,1.0007494713587417,1.0075459070094133,0.9948885137811858,0.9945844156522663,0.9978928281732743
2016-01-11,1.0010140563352519,1.0010140563352519,1.0010140563352519,1.0010140563352519,1.0030210207582921,0.9954628087319267,0.9976319924276283,0.996999384827227,0.995927855325464,0.998354426638094,1.0015116298805484,1.0041256798352751,1.0082071190863473,0.9926396279890942,0.9928541172526677,0.9968601687589674
2016-01-12,1.0006322095133222,1.0006322095133222,1.0006322095133222,1.0006322095133222,1.003350974553281,0.9951518460597351,0.9940748158427885,0.9983856725918541,0.9942674643236226,0.9931200943134075,1.0020305531164548,1.0043184318007763,1.007918792014431,0.9940950957700294,0.993152807485302,0.9962869542247277
2016-01-13,1.0026185244871386,1.0026185244871386,1.0027814474234917,1.0026185244871386,1.005305221313438,0.9920964114437409,0.9920106592506835,0.9993578406566838,0.992896488802416,0.9929128500121263,1.0058827192936337,1.0031289572228888,1.0095374088025268,0.9926096393503222,0.9928448307997009,0.9959859161586391
2016-01-14,1.0053366032546527,1.0053366032546527,1.005499967871828,1.0053366032546527,1.009826863031757,0.9898598094518539,0.9914311663039758,1.0008866382941637,0.9905054153360118,0.9910274078012382,1.0009586819708387,1.0071350329638749,1.0138777735564362,0.9905966468539125,0.9916794295373081,0.9999301598246555
2016-01-15,1.002124210992809,1.002124210992809,1.0022870536044883,1.002124210992809,1.0095565323805236,0.9892120055981563,0.9861350401566965,1.0029318300331211,0.9905706698327741,0.9906889917620222,1.0002862379282906,1.0073510030003436,1.011798148022428,0.9858732839223836,0.9877399830034711,1.0014571331731206
2016-01-19,0.9999486594581963,0.9999486594581963,1.0004746179254553,0.9999486594581963,1.0075542183364614,0.9876202052072279,0.9841632236985015,0.9971225078767472,0.9871025432377958,0.9928799797224233,0.9998144629270341,1.0080013488078805,1.0170606923139593,0.9811054429816095,0.9818694886980877,1.0029439965787428
2016-01-20,0.9964892170769616,0.9964892170769616,0.9970133559277881,0.9964892170769616,1.0030309044286618,0.9864165134535255,0.9805163084567644,0.9945008135516872,0.9851307071974239,0.988853553540655,0.9985283815870819,1.007769347217439,1.0154568893082494,0.9830133791144671,0.9835197952973017,1.0039644920952615
2016-01-21,1.002704818568479,1.002704818568479,1.0032322267353875,1.002704818568479,1.0075299393686223,0.9938789911177646,0.9850670023062693,0.9955313550747219,0.9898216828963424,0.990837569533408,1.0007759691211962,1.007234382937162,1.0113230252392889,0.9897010353955263,0.9920053483759802,1.0011032334513696
2016-01-22,1.0038246393098562,1.0038246393098562,1.0043526364862054,1.0038246393098562,1.0099163747830109,0.9959927729560739,0.9842998124235331,0.9925157512258109,0.9947187266903038,0.9912588142177193,1.005112891829941,1.0097060152447639,1.0092557191640157,0.9892626968069497,0.9919198771951642,1.001460186820289
2016-01-25,1.0078131959787044,1.0078131959787044,1.0082106562687398,1.0078131959787044,1.0127207913658185,0.9964474436569284,0.9880238517058489,0.9945666262231989,0.9968302559201982,0.9932177200612001,1.0059605638383946,1.007337729591887,1.0077271004517698,0.9895099333401356,0.992532308365742,1.0029301300825038
2016-01-26,1.0101856083983023,1.0101856083983023,1.0105840043178096,1.0101856083983023,1.0152789443392243,0.9970946562005325,0.9920477962071683,0.9942259473710524,0.9963013178498018,0.9978408903114779,1.0060759072766443,1.0077109885142101,1.0086347400966047,0.9910201629807966,0.9943286925906533,1.0053257691084239
2016-01-27,1.0116702983906773,1.0116702983906773,1.0120692798406357,1.0116702983906773,1.0175219594997953,0.9930259117464406,0.9978493115603437,0.9954703006822629,0.9971318346283614,0.9982894597053086,1.0047990560996831,1.0042317050926066,1.0099689217854149,0.9910654724226481,0.9959548575076638,1.0042296222093343
2016-01-28,1.01880368683166,1.01880368683166,1.01920548153972,1.01880368683166,1.0210872546936864,0.9938822774322126,1.0002137753750446,0.9928926099762704,1.0030750993302069,1.0027597200427123,1.0166723043380475,1.0058674780323977,1.0095484313245187,0.9849648896219126,0.9911810666037553,1.0007215267854779
