date,OLS,Ridge,Lasso,PLS,PCR,RF,NN1,NN2,NN3,NN4,NN5,chronos_t5,unit2ts,timefm
2016-02-04,1.0462389566634451,1.0462389566634451,1.04705838604885,1.0462389566634451,1.0464625513519203,1.0228529705842717,1.0277353690749467,1.0236681942180406,1.010511778233428,1.031165536534299,1.0415669933925036,1.0135359211578938,1.010868391331306,1.0186127837689445
2016-02-05,1.0556460525508093,1.0556460525508093,1.056472849708894,1.0556460525508093,1.0559852844628554,1.0371103135706519,1.042364864390069,1.0405941197300093,1.0258596148506516,1.0457301685354528,1.0538320696798964,1.0306287437700759,1.0201667999009785,1.0343170148597969
2016-02-08,1.0656761103738217,1.0656761103738217,1.0665107632173263,1.0656761103738217,1.0665045106736308,1.0450672878880822,1.0498729995561822,1.0583418497597594,1.0348398407031103,1.0609569504531187,1.064888224295153,1.0478849543398114,1.031129697817587,1.0510927341641552
2016-02-09,1.0688003239627109,1.0688003239627109,1.0698514239676091,1.0688003239627109,1.0718967186976145,1.048437800902532,1.0494496144083612,1.0587222755483003,1.037208005825115,1.0631007779375834,1.0634870637312295,1.0568740163173977,1.0312355854636466,1.059515770898653
2016-02-10,1.073540275266098,1.073540275266098,1.0745960367243348,1.073540275266098,1.0760219529194008,1.0509264621781225,1.0531894058463138,1.0645293476237148,1.0404236003413965,1.0683365295818747,1.0681065561230048,1.0571882797633239,1.0248603533956233,1.0571456537398152
2016-02-11,1.0715286829020305,1.0715286829020305,1.0725824660817278,1.0715286829020305,1.0728491352222942,1.0600669132023384,1.0561822796027205,1.0676838417439922,1.0509302642544303,1.0772785431736658,1.0775856703272513,1.05684513102962,1.0249931611614187,1.0596147085473706
2016-02-12,1.0636778027212557,1.0636778027212557,1.0647238650385886,1.0636778027212557,1.0704076945929133,1.058711485145445,1.0570164561392303,1.0581654974921932,1.0525907153053402,1.0742848822877704,1.0820316925900153,1.0512211107926115,1.0180831514619997,1.0502875825272209
2016-02-16,1.0478219945837588,1.0478219945837588,1.04885246367976,1.0478219945837588,1.0560407398593565,1.0465731500070679,1.0440100762746696,1.0447672138168842,1.037233360380247,1.061948082454457,1.0659251291519611,1.0382653174408425,1.0067067085463814,1.0367767393309968
2016-02-17,1.040114565265599,1.040114565265599,1.0411374545744196,1.040114565265599,1.0477076397189864,1.0414018382630403,1.0365594790318156,1.0383534652814264,1.0283238715590342,1.0554422345186467,1.0537382097568242,1.0248192816744603,0.9984401923373033,1.0216620320379521
2016-02-18,1.0414091485870502,1.0414091485870502,1.0424333110396986,1.0414091485870502,1.051642829613771,1.0423720460847241,1.0350898638489803,1.0369459865988144,1.0318222667636734,1.0571492492191807,1.0575248467519,1.0262687860664608,0.9972163225029943,1.0195715257636693
2016-02-19,1.0487384299634335,1.0487384299634335,1.0497698003177993,1.0487384299634335,1.058034977642871,1.0438566444713602,1.03979985050795,1.040945642811024,1.0346369575281402,1.060253479893742,1.0584801970730418,1.0308712423778936,1.003593072138056,1.018934650410101
2016-02-22,1.0447932748885789,1.0447932748885789,1.0458207654232763,1.0447932748885789,1.0542439106241,1.0319129267329605,1.03359280115551,1.0255661555166353,1.0242168611503508,1.0504378176989775,1.0448469173857653,1.0161973056782654,0.9922567789517746,1.0061963686066437
2016-02-23,1.0488482825557806,1.0488482825557806,1.0498797609434787,1.0488482825557806,1.0566839489074857,1.039774654935821,1.037415426264738,1.034543026037816,1.0294752264529305,1.0544325405760184,1.0475936549557434,1.0170648885849938,0.9976307372184954,1.0080827220092632
2016-02-24,1.0451638170662938,1.0451638170662938,1.0462751077340657,1.0451638170662938,1.0543920213597384,1.035156956838082,1.0337472427607215,1.0293811248102007,1.030051926820353,1.051264627325056,1.0427511236368334,1.0124776572788257,0.9904372549065064,1.006927230964696
2016-02-25,1.0438612913367176,1.0438612913367176,1.0449711970687847,1.0438612913367176,1.0523703808650064,1.0343891962588538,1.0267303387680689,1.0303146400521095,1.0296396962242322,1.0534073187820427,1.0409420083679415,1.0142895235456986,0.9832318055356308,1.0047430752731294
2016-02-26,1.0435115618089028,1.0435115618089028,1.0446210956842772,1.0435115618089028,1.0519367316908224,1.031733241488791,1.0270715672854842,1.0319367816326441,1.0329529347474133,1.0529077857665983,1.0381941368331622,1.0096386213497326,0.9866449760826403,0.9999900515397675
2016-02-29,1.036799192321702,1.036799192321702,1.0379015891402361,1.036799192321702,1.051926193538921,1.0334488480551158,1.0251197828369314,1.0350910991075721,1.031914355908289,1.05193600828611,1.0407286838872492,1.0113546644500662,0.9893722213644753,1.0018691221314369
2016-03-01,1.0271633625228591,1.0271633625228591,1.0282555138587648,1.0271633625228591,1.0413216333076276,1.018199857035024,1.014996131491016,1.0197153111366393,1.0239313216208974,1.041110700919997,1.0269375681539061,1.0007516576341002,0.9850510253645179,0.991557217213712
2016-03-02,1.0271229988070207,1.0271229988070207,1.028215107225424,1.0271229988070207,1.0403250113696163,1.0171864087773217,1.0219263747070395,1.0177905418360182,1.0248138745733701,1.045556937686726,1.0332410630861337,0.9964182546970397,0.9775892273640104,0.9885117410318935
2016-03-03,1.018752490137743,1.018752490137743,1.019835698450711,1.018752490137743,1.0326288705222706,1.0089044570922252,1.0181531219650404,1.0181779608122665,1.0177368515601912,1.043788285871605,1.0274478425224394,0.9925751085638989,0.968309586217963,0.9856803914319971
2016-03-04,1.0206794429081405,1.0206794429081405,1.021705022119223,1.0206794429081405,1.0343615861591149,1.0096734510273828,1.0164990444465873,1.0132156423079464,1.0166927939279873,1.0444838087969905,1.0250946326707036,0.989756024121938,0.9664716678433499,0.9854644254593364
2016-03-07,1.0175961469671724,1.0175961469671724,1.0186186280809624,1.0175961469671724,1.0343168898036514,1.0091090241514615,1.013865002201548,1.0140959123670337,1.0155971314764694,1.0423266082659641,1.022208222458761,0.9919110846280755,0.9672094016878058,0.9862677874297143
2016-03-08,1.0296948739012997,1.0296948739012997,1.030729511821921,1.0296948739012997,1.0425717729011743,1.0177240314686828,1.0212823686359302,1.0227652784465613,1.0203287284708367,1.049236658602018,1.0300018199352619,0.9992845753890652,0.9736660914288936,0.9907164333080012
2016-03-09,1.0251651273400608,1.0251651273400608,1.0261952137690882,1.0251651273400608,1.035121394616365,1.0137923678189595,1.013960323974086,1.0185497153286873,1.0160838077696843,1.0446295007893527,1.0276634384958265,0.9925434400775127,0.9683929405698897,0.9863103743887767
2016-03-10,1.0293338215351444,1.0293338215351444,1.0297725302842873,1.0293338215351444,1.0460530293590737,1.0217578634810327,1.0212624606432177,1.022020673491327,1.0220141901508577,1.0528989398637105,1.035177900406006,0.9932985671267236,0.9745899863180508,0.9885629638205533
2016-03-11,1.0182528932250354,1.0182528932250354,1.0186868792106816,1.0182528932250354,1.0336501307431312,1.0109795998629911,1.0030016750894406,1.0078077293001881,1.0114146951640413,1.0443096008920905,1.0245032776469338,0.9854967486811617,0.9679367794381802,0.9791128590764631
2016-03-14,1.0221657117981264,1.0221657117981264,1.0226013654524198,1.0221657117981264,1.0349030254498202,1.012435446593208,1.0027746743174748,1.009769283072738,1.0126423719942035,1.0438645012214816,1.023106404017265,0.9886449532411361,0.969372125974575,0.9816670847792623
2016-03-15,1.0246569486732882,1.0246569486732882,1.0250936641088912,1.0246569486732882,1.0384419872278128,1.0185176163802077,1.0062859256529788,1.0166406187912933,1.0229658993186945,1.0525351752965026,1.0324514579115587,0.9953292523874961,0.9706087332234209,0.9886312414359189
2016-03-16,1.0154071095758457,1.0154071095758457,1.0158398826700477,1.0154071095758457,1.0316300910030494,1.0096818649470967,1.0024447127214686,1.010447188688492,1.017429291682122,1.0450987846389945,1.0234316053101942,0.9856772188829755,0.9629722484218918,0.977554850683346
2016-03-17,1.0072869714496469,1.0072869714496469,1.0077162836883269,1.0072869714496469,1.0267416749728995,1.003425371270952,0.9955376538412365,1.0003843255733413,1.0089062138321798,1.0366547597086775,1.0142760227202179,0.9836786879161746,0.9556924877506164,0.973645259708731
2016-03-18,1.0028115100721935,1.0028115100721935,1.0032389148402145,1.0028115100721935,1.0224142198489077,0.9990328511973988,0.993565983081044,0.9992917024218169,1.011219379278917,1.033477781848983,1.0114951185415855,0.9807224166811039,0.9509277937629581,0.972479525791005
2016-03-21,1.008649232805234,1.008649232805234,1.009079125648537,1.008649232805234,1.0283660569327941,1.0046709862233123,0.994916929696209,0.9978905260835466,1.0095388697850476,1.0352637015223085,1.0089956283837438,0.9798970473441907,0.9568074286640552,0.9723818822535341
2016-03-22,1.0132637296890104,1.0132637296890104,1.0136955892608064,1.0132637296890104,1.033523836240123,1.008936764430581,0.9975194695797058,1.002269287855465,1.011936304337761,1.0394909843832463,1.0123633806106629,0.982163513582078,0.9557470598786123,0.9713065162901146
2016-03-23,1.016487454909851,1.016487454909851,1.0169206884542394,1.016487454909851,1.0369219719536946,1.0109499472885197,1.000826141619313,1.0047029559394236,1.016056145578479,1.043309253609093,1.01953665007121,0.9878720030014665,0.960096195258336,0.9764566731273931
2016-03-24,1.0153018342796047,1.0153018342796047,1.0157345625047927,1.0153018342796047,1.036517273610505,1.0101046731893724,0.9990238572961159,1.0047729956556573,1.01498610068686,1.0406035283175001,1.0180284097601104,0.9868094043416956,0.9570931608149198,0.9750921328520935
2016-03-28,1.0157227312810835,1.0157227312810835,1.0161556388953026,1.0157227312810835,1.0333403296576518,1.011149391985202,0.9966375996144055,1.0052440009397459,1.0144330238857444,1.0396971812265414,1.0139949266634047,0.9886330104993226,0.9579079034590128,0.9751655259474502
2016-03-29,1.006522794940976,1.006522794940976,1.0069517814826727,1.006522794940976,1.023566320451534,1.0042200771245993,0.9870736115189348,0.9963950756026008,1.005412980545141,1.029945086316828,1.0034340035757627,0.979462091191018,0.946337002979492,0.9652213198223069
2016-03-30,1.0056432101554431,1.0056432101554431,1.0064206531468554,1.0056432101554431,1.0219264491023643,0.999629864399761,0.9831350359514955,0.9937251583517485,1.0038460057452314,1.028084371678579,0.9994358593821306,0.974424943685736,0.9459475853027659,0.9629928094143217
2016-03-31,1.0071745967003973,1.0071745967003973,1.0079532235766353,1.0071745967003973,1.0244167076646116,1.0004209163224544,0.979951237890587,0.9928971111637633,1.003490955797613,1.0276999035747565,0.9998951863177805,0.979754308908774,0.944553813083028,0.9662329149448663
2016-04-01,1.0105921213984292,1.0105921213984292,1.0121920902221289,1.0105921213984292,1.0276676531097169,1.0003094094071212,0.9803150937852159,0.9933575969859789,1.0036758590411283,1.0258355531796814,0.9982157423649375,0.9809248213816274,0.9413242513585633,0.9653164043757245
2016-04-04,1.0154142425530517,1.0154142425530517,1.017021845755991,1.0154142425530517,1.029747056392372,1.0056559631694615,0.9826168148065179,0.9974925671863447,1.0086169352216705,1.0295560740806646,1.001620157154273,0.9843269629396253,0.9436249419613087,0.9682753115247452
2016-04-05,1.0262680866248406,1.0262680866248406,1.0278928736270243,1.0262680866248406,1.0404023846533332,1.0122006112728144,0.9942428618266004,1.0050282644341133,1.0143230846709936,1.0348300780257502,1.0096522293241057,0.9914604198131273,0.9543479560967778,0.971900882870206
2016-04-06,1.0256173710818353,1.0256173710818353,1.0277929829975652,1.0256173710818353,1.040141722239882,1.0125836077401076,0.9914040797226558,1.0021809992604063,1.0138600867557648,1.0319927602212176,1.0077894815401365,0.9932919843050649,0.947208192732831,0.972241650757758
2016-04-07,1.0381021292906247,1.0381021292906247,1.040304224756156,1.0381021292906247,1.0544307315576558,1.0227039353626826,1.000046942208862,1.014382152054002,1.024742414828563,1.0379630860173599,1.013281732656634,1.0015959052938552,0.954172825132357,0.9779574594225628
2016-04-08,1.0335419127329917,1.0335419127329917,1.0357343347454782,1.0335419127329917,1.0497987860628402,1.0222677316801716,0.9977208730231619,1.0101249118876896,1.020868191675669,1.0351690139453715,1.0089033422898246,0.997466405504001,0.9524923359527339,0.9709925246331521
2016-04-11,1.0326292125406953,1.0326292125406953,1.0348196984691511,1.0326292125406953,1.0484725962523826,1.024279963483211,0.9968104327721109,1.0079699518056648,1.0195523742460544,1.0379480286802094,1.009710142114587,0.9961803521180566,0.9521846047288343,0.9670158053286665
2016-04-12,1.029920130454179,1.029920130454179,1.0321048696866113,1.029920130454179,1.0432232294741777,1.0220868161965992,0.9926755833521376,1.0018292375840725,1.0204402412356428,1.0356849283163962,1.0078127755923367,0.9894211887345074,0.9506898653363309,0.9633198322400681
2016-04-13,1.0259076028227347,1.0259076028227347,1.028083830398507,1.0259076028227347,1.040153482528056,1.0120177892520474,0.9875100966866064,0.9960609051999109,1.011983159057159,1.0248574223744082,0.9982883401753239,0.9844319730250423,0.9449397127548307,0.951800530751728
2016-04-14,1.0299246261141952,1.0299246261141952,1.0321093748831387,1.0299246261141952,1.0472910365282333,1.0194013698406514,0.989127065469123,0.9978377384062608,1.0148821872129101,1.0266524191554,0.9993152793908622,0.9874137190281377,0.9477379627262115,0.951963459966582
2016-04-15,1.0328969885851607,1.0328969885851607,1.0350880425390514,1.0328969885851607,1.050252314771479,1.0125949899984446,0.9893379869245635,0.9939767848882907,1.0151127278505574,1.026795616634824,0.9979089230118698,0.9884651566527075,0.941790793281549,0.9549737588196884
2016-04-18,1.0303347429993968,1.0303347429993968,1.0325203617372074,1.0303347429993968,1.051752663218269,1.0110313003110893,0.9862765398843046,0.9878317023315402,1.0151636053004773,1.0300269424403738,0.9999079740828042,0.9824903987826233,0.94858264943801,0.9554085392726037
2016-04-19,1.0245365136264728,1.0245365136264728,1.0278336692136532,1.0245365136264728,1.0477568445001701,1.0121329200159084,0.9854311036343159,0.986289380938056,1.0119340044131186,1.0278337266723745,0.997117270923458,0.9792572586779255,0.9467206196404692,0.9511138632395487
2016-04-20,1.0260524178520345,1.0260524178520345,1.0291603146871806,1.0260524178520345,1.0460810202928028,1.0129683345280895,0.9821286480853283,0.986210832851758,1.0117388630597077,1.0264787129138278,0.997451384978599,0.9798605203195614,0.947917728929592,0.9517712350972652
2016-04-21,1.0306390773703167,1.0306390773703167,1.0337608671258953,1.0306390773703167,1.0508530745344153,1.0181324065787805,0.9845886839230525,0.988205424536984,1.0148510527415884,1.0278045949377244,1.0021419998615992,0.9848856370119683,0.9517949020244599,0.9555491577670109
2016-04-22,1.0364922209801735,1.0364922209801735,1.0396317398168247,1.0364922209801735,1.0583510583406488,1.0252881872972344,0.9911850145780898,0.9956555249966769,1.0204161508654652,1.014012464522163,0.9872008844001027,0.9913290543149917,0.9609579647975358,0.9436489969989615
2016-04-25,1.045253399506297,1.045253399506297,1.0484194558166091,1.045253399506297,1.0652978206833428,1.031867830698868,0.9974333259677883,0.9983081504463729,1.025807825723408,1.0132670436792435,0.9878835140676476,0.9946880340294705,0.9598800774675817,0.942610265929025
2016-04-26,1.0417403655457602,1.0417403655457602,1.0448957809307768,1.0417403655457602,1.0625428539892736,1.0249657286913931,0.9954120273327146,0.9937716585152775,1.0235086005789882,1.0094838085182583,0.986716843395204,0.9870733589350433,0.9587284325482377,0.9404702955466969
2016-04-27,1.0364878272834492,1.0364878272834492,1.0396273328116614,1.0364878272834492,1.0569839272892008,1.0192574075579066,1.000217000638093,0.9931442705918236,1.0173349604616717,1.009050739964404,0.9839743626006714,0.9804504915259328,0.9579040794927954,0.9389399999005952
2016-04-28,1.0435155256987791,1.0435155256987791,1.0466763180163243,1.0435155256987791,1.0641505954113997,1.0237961404086138,1.0109980796315508,0.9981756785068397,1.0210089028977853,1.0162933630986168,0.9861563257497383,0.9899136231890526,0.9665095640555716,0.9419032006462815
2016-04-29,1.0467236263497455,1.0467236263497455,1.0493463474365312,1.0467236263497455,1.0645244953646034,1.02770839307588,1.0112532959867728,0.9984309319913475,1.0219126182979181,1.012724181459149,0.9927846768776326,0.9882623284759384,0.9680333630342616,0.9472997785201924
2016-05-02,1.043551502854734,1.043551502854734,1.0461662757162473,1.043551502854734,1.0589722717624117,1.0217459174588026,1.0007219622320795,0.990172156550565,1.016217409634686,1.007869537075052,0.9854799065633673,0.9830370908003812,0.9667279106035648,0.9412100369650338
2016-05-03,1.0453832775953225,1.0453832775953225,1.0480026402397713,1.0453832775953225,1.061048569482628,1.0246204586671015,1.0048680395907417,0.9944423764072917,1.0204346242797209,1.0115366008774556,0.989110771350837,0.9905606634813297,0.9715245644801408,0.9416848125176457
2016-05-04,1.050384702976316,1.050384702976316,1.0530165974328694,1.050384702976316,1.0662574802888642,1.0307943721560915,1.00980435687428,0.9972667497735057,1.0236723201236657,1.0113682066527938,0.991930934393805,0.9932554229424302,0.9707963471640458,0.9468615513062066
2016-05-05,1.057137662451913,1.057137662451913,1.0597864774486825,1.057137662451913,1.0729782850246217,1.0236187637190783,1.0091700952756433,1.004793053157029,1.0292022332960191,1.011694285712525,0.997453424359755,0.9916233672817878,0.9735950860814475,0.9473309987332647
2016-05-06,1.059441703960224,1.059441703960224,1.0620962920742676,1.059441703960224,1.0717277592007355,1.0267391013550025,1.0046666070821675,1.0009695691310931,1.03350534725234,1.0121913139353813,0.9950611546506217,0.9875286737501584,0.9715753722602309,0.9428194867822407
2016-05-09,1.0668274781978506,1.0668274781978506,1.0695005724632294,1.0668274781978506,1.0784968095899767,1.0318151112365996,1.0021719361745651,1.004032152307633,1.0373665060045854,1.0163301136084975,0.999352140283469,0.9929208930262476,0.9721099816088172,0.9435367367068103
2016-05-10,1.0580451492381955,1.0580451492381955,1.060696238077525,1.0580451492381955,1.0714014620409773,1.0236019026363528,0.9936979942780921,1.000208218622327,1.0323404253842814,1.0082758147270094,0.9905561886742809,0.9861770888886088,0.9620871911988212,0.9379850754176509
2016-05-11,1.0633969975817075,1.0633969975817075,1.0660614962697788,1.0633969975817075,1.0770683635837432,1.0257808374026114,0.9992034497962939,1.0049145693359292,1.0357504622678018,1.0129639557527141,0.9938924298478741,0.986435165070338,0.9662103399969866,0.9433947833097899
2016-05-12,1.0648401792212827,1.0648401792212827,1.0666348469866476,1.0648401792212827,1.0784130834356775,1.030464442801102,1.0055591331395857,1.0093482165260332,1.0345051203012765,1.0174308373793104,0.9961185359137841,0.9908892369090765,0.9651190399254721,0.9483005035683424
2016-05-13,1.0693191427474364,1.0693191427474364,1.0711213592995765,1.0693191427474364,1.0826328474672793,1.0345728411213537,1.0085449166684062,1.0152583230162116,1.0387990009154524,1.020822403943759,0.9989221191955636,0.9934851380430313,0.9671776982295741,0.9504156367792167
2016-05-16,1.0655925453591288,1.0655925453591288,1.0673884811525804,1.0655925453591288,1.0779672718516713,1.0307493331839612,1.0014863962338845,1.0109308323038986,1.0335910115243345,1.0186930839739328,0.9967353090483602,0.9879300940111675,0.9607765147527029,0.943956038275809
2016-05-17,1.0699536921638326,1.0699536921638326,1.071317214123057,1.0699536921638326,1.0824639545779537,1.0366000320552562,1.006219724965142,1.0169203989095998,1.036104243439803,1.0210384974631472,0.9990282096326019,0.9915291409852591,0.9650981389862309,0.9484185061649687
2016-05-18,1.0751626021596343,1.0751626021596343,1.0765327622221847,1.0751626021596343,1.0850226334982362,1.0362109978818224,1.0096283384159055,1.0165798197795088,1.0369203300382848,1.0224396488889642,0.9986545730821993,0.9924454530735143,0.9655335506308304,0.9495498862482177
2016-05-19,1.0836274767889484,1.0836274767889484,1.0850084242739113,1.0836274767889484,1.0926807232454667,1.0387000150769197,1.0121513622399647,1.0205967784607108,1.0408121992725718,1.0286828168576208,1.00441251945294,0.993091204248314,0.9694407073052145,0.9516037274836582
2016-05-20,1.0732988212924082,1.0732988212924082,1.0746666061996988,1.0732988212924082,1.082849834308771,1.0292384196988422,1.007532465729014,1.0138185794562657,1.0279466425801638,1.018314341752877,0.9955873046514624,0.982432724164674,0.9633856883630203,0.9430659388406748
2016-05-23,1.0731618238107847,1.0731618238107847,1.0745294341319451,1.0731618238107847,1.082433713505462,1.0297078106770035,1.008242852157539,1.0137629724636152,1.026144574534842,1.0191189445772089,0.9946882517460298,0.9823669382450879,0.9639195676281695,0.9403759411154651
2016-05-24,1.0684232871914485,1.0684232871914485,1.0697848588412324,1.0684232871914485,1.075421612959048,1.0259436144173024,1.000003969158427,1.0039037362794698,1.021646982864656,1.0136432184879955,0.9895129585748795,0.9745108464328959,0.9549618292644618,0.9323284182831049
2016-05-25,1.0654088414131848,1.0654088414131848,1.066766571529411,1.0654088414131848,1.0735602991897912,1.0131198322088935,0.9962360404098768,0.9876304047883243,1.0103174638773846,1.0008324983904215,0.9762064489433073,0.961548424012891,0.943714683996004,0.926446470814552
2016-05-26,1.0632330148796545,1.0632330148796545,1.0645879721775058,1.0632330148796545,1.0713715922556113,1.0112776248732949,0.9953873521703992,0.9859754481131848,1.0105091051479012,0.998942540347233,0.9755841430217493,0.9578309428514924,0.9402436020498789,0.9228056662118256
2016-05-27,1.0598027213927914,1.0598027213927914,1.061153307211269,1.0598027213927914,1.0681770682736742,1.0029523901776995,0.9947670836518039,0.98348737428328,1.009874938505199,0.9952386041137026,0.9728847713825898,0.9542708562781532,0.9352410695453012,0.9182272318136061
2016-05-31,1.0571622039873927,1.0571622039873927,1.058509424797186,1.0571622039873927,1.0659166339258925,1.0024083780553488,0.9909738058337666,0.9851333282155158,1.0129617835560696,0.9942560725739092,0.973534432561623,0.9537680066585477,0.9344848770383736,0.9162566013957302
2016-06-01,1.0591527310558937,1.0591527310558937,1.060502488543104,1.0591527310558937,1.067638897916095,0.9993783394891304,0.9887487620960749,0.983652502972634,1.010605878955535,0.9920780346505136,0.9709340549519452,0.9502852076723021,0.9326034689683473,0.9147807331762682
2016-06-02,1.0597783001057837,1.0597783001057837,1.06112885480239,1.0597783001057837,1.0671913511822912,0.9975520720049572,0.9860850729309881,0.9804611891117616,1.0068107170114307,0.9889091981688175,0.9684592973512497,0.948181409595878,0.9300441105431396,0.9137784544684029
2016-06-03,1.05967289559846,1.05967289559846,1.0610233159702247,1.05967289559846,1.0682703866079777,0.9986665012025133,0.9852379611920242,0.9802658844575174,1.005588861428322,0.9892648974592606,0.967644473801775,0.9498999650848343,0.929160035006257,0.9127288525836612
