Strategy,Lasso,NN1,NN2,NN3,NN4,NN5,OLS,PCR,PLS,RF,Ridge,chronos_t5,timefm,unit2ts
LONG_ONLY,13.388829143867078,3.43317539966099,2.61369982947886,1.6358414874645493,4.738428240437489,3.0814797159032423,12.975456011368347,11.116026856729967,12.975456011368347,3.027075769903342,12.975456011368347,1.850852024417049,0.6543910891023061,1.5908895925147237
LONG_SHORT,1.6554602077044112,1.06805519793479,0.936802804549115,0.7929336021982988,1.1598224803812793,0.8993815116209897,1.6433020113266466,1.5105669805570923,1.6433020113266466,1.0365949064929265,1.6433020113266466,0.779180885065897,0.5363709504517306,1.011498690421282
SHORT_ONLY,0.44558291043656495,0.24027425734676802,0.10943659041872164,0.0909188904614926,0.2563205378462645,0.09990717328320865,0.4409159087206167,0.32291202970199645,0.4409159087206167,0.19373993576952098,0.4409159087206167,0.09983133714115171,0.02710680050734692,0.35980380255763955
TOP_MINUS_REST,1.0627587986837677,0.5884620338507942,0.5566874064442314,0.44272958649369587,0.6897051625541301,0.5492681288063829,1.0460932376571688,0.9844623577966545,1.0460932376571688,0.5785967629611213,1.0460932376571688,0.44484703858319863,0.3099223501750539,0.5574544800846006
